word,freq
cierpienia,11
cierpienie,9
cierpieniu,1
cierpień,6
cierpiąc,1
cierpiące,5
cierpiących,31
cierpnienia,1
ciesielskich,2
cieszy,10
cieszyńska,2
cieszyński,2
cieszą,1
cieszący,1
cieszących,6
cis,4
ciszy,2
ciu,2
ciwych,1
cią,2
ciąg,6
ciągach,4
ciągi,1
ciągnik,12
ciągnika,18
ciągnikach,8
ciągnikami,3
ciągniki,6
ciągnikowe,1
ciągników,7
ciągnięcia,1
ciągnięty,1
ciągnącej,1
ciągnących,1
ciągnącą,1
ciągu,1079
ciągów,9
ciągłe,11
ciągłego,15
ciągłej,5
ciągłości,40
ciągłość,12
ciągły,27
ciągłych,19
ciągłym,22
ciągłymi,5
ciągłą,6
ciąża,1
ciążowych,1
ciąży,169
ciążyć,1
ciążył,6
ciążyły,1
ciążą,11
ciążąca,1
ciążące,8
ciążącego,23
ciążącej,1
ciążącemu,9
ciążący,2
ciążących,24
ciążę,7
cięcia,7
cięciu,2
cięta,1
cięte,7
ciętej,1
ciętych,103
ciętymi,8
ciężar,35
ciężarach,1
ciężarami,1
ciężarnej,9
ciężarnych,1
ciężarną,4
ciężarowe,16
ciężarowego,14
ciężarowy,3
ciężaru,4
ciężary,5
ciężarze,2
ciężarów,6
ciężki,26
ciężkich,22
ciężkie,35
ciężkiego,33
ciężkiej,6
ciężkim,14
ciężkimi,1
ciężko,9
ciężką,2
ciśnien,1
ciśnienia,7
ciśnienie,4
ciśnieniem,8
ciśnieniemazotu,1
ciśnieniowe,2
ciśnieniowych,13
ciśnieniowymi,1
ciśnieniu,9
cja,1
cjami,1
cji,3
cker,1
cl,5
cle,2
clearingu,1
cm,45
cmentarnych,1
cmentarz,4
cmentarza,17
cmentarzach,23
cmentarzami,4
cmentarze,15
cmentarzu,2
cmentarzy,19
cnót,1
co,3470
codzienne,3
codziennego,7
codziennej,3
codzienny,1
codziennych,1
codzienną,2
codzoziemcowi,1
cofa,142
cofające,1
cofającej,1
cofających,1
cofana,2
cofania,87
cofanie,13
cofaniem,1
cofnie,1
cofnięcia,181
cofnięcie,88
cofnięciem,3
cofnięciu,119
cofnięta,10
cofnięte,40
cofniętego,3
cofnięto,25
cofnięty,6
cofniętych,2
cofniętym,1
cofniętą,1
cofnąć,91
cofnęła,2
cokwartalnej,1
cola,1
coli,2
comiesięczne,1
comiesięcznej,1
comiesięcznych,1
competenţe,1
conego,1
contrle,1
control,1
controlesysteem,1
controllo,1
controlo,1
corn,1
coroczna,2
coroczne,32
corocznego,16
corocznej,7
corocznemu,2
corocznie,211
corocznych,13
corocznym,3
coroczną,10
coturnix,1
cowników,1
cowywania,1
coś,2
credere,1
cudze,6
cudzego,10
cudzej,5
cudzoziemca,285
cudzoziemcach,30
cudzoziemcem,5
cudzoziemcom,21
cudzoziemcowi,75
cudzoziemcy,15
cudzoziemców,119
cudzoziemiec,77
cudzoziemskiego,4
cudzoziemskiemu,1
cudzy,12
cudzych,1
cudzym,26
cudzą,16
cującym,1
cukier,25
cukierni,1
cukierniczych,3
cukrami,3
cukrem,6
cukrowe,5
cukrowego,8
cukrowni,4
cukrowniczego,2
cukrowniczej,2
cukrowniczym,4
cukrowniczą,1
cukrowy,1
cukrowych,66
cukrowymi,1
cukru,182
cukry,5
cukrzenie,1
cukrzycy,1
cukrzycę,1
cukrów,1
cumowania,3
cuvée,9
cy,2
cybuchy,2
cyc,1
cych,2
cydr,4
cyfr,4
cyframi,4
cyfrowe,3
cyfrowego,2
cyfrowej,5
cyfrowo,1
cyfrowy,1
cyfrowych,7
cyfrowym,1
cyfrową,2
cyfry,2
cyfrą,1
cyfrę,1
cygar,4
cygara,19
cygarami,2
cygaretkami,2
cygaretki,12
cyj,1
cyjanam,1
cyjanamido,1
cyjanamidowy,3
cyjanki,3
cyjanków,2
cyjano,7
cyjanogu,2
cyjanoguan,2
cyjanoguanidyny,2
cyjanoguanidynę,2
cyjanowodoru,1
cyjne,1
cyjnych,2
cyjnymi,1
cykl,1
cyklach,1
cykliczne,2
cyklicznie,1
cykliczny,1
cyklicznych,2
cyklinowania,2
cyklohekseno,1
cykloheksylo,1
cyklon,1
cyklotermicznych,2
cyklu,21
cykoria,1
cylindryczne,3
cylindrycznych,6
cynk,1
cynko,2
cynkowo,2
cynkowy,1
cynku,23
cynowej,1
cynowych,1
cyny,2
cyrkach,3
cyrkami,3
cyrkowe,4
cyrkowej,3
cyrkowych,1
cyrkularki,2
cyrków,2
cystern,4
cysternach,2
cysternami,2
cytodiagnostyki,2
cytologicznych,1
cytomegalia,1
cytopatologii,2
cytostatycznych,2
cytowaniach,1
cytowań,1
cytrusowe,3
cytrusowej,1
cytrynian,2
cytrynianu,29
cytrynowego,6
cywilizacyjnego,5
cywilizacyjnym,3
cywilna,16
cywilne,49
cywilnego,603
cywilnej,1060
cywilnemu,1
cywilni,1
cywilno,3
cywilnoprawna,8
cywilnoprawne,7
cywilnoprawnego,2
cywilnoprawnej,54
cywilnoprawnemu,3
cywilnoprawnych,60
cywilnoprawnym,2
cywilnoprawną,5
cywilny,86
cywilnych,151
cywilnym,61
cywilnymi,4
cywilną,13
cz,6
cza,3
czajnego,1
czają,1
czającej,1
czalne,1
czapce,1
czapeczek,1
czapek,3
czapkach,3
czapnictwo,2
czarnego,3
czarnej,1
czarnkowsko,2
czarterowa,6
czarterowej,8
czarterowych,1
czarteru,16
czarterującego,19
czarterującemu,2
czarterujący,8
czarterujących,1
czarterującym,3
czas,1494
czasach,1
czasem,32
czasie,1212
czasopism,17
czasopisma,9
czasopismach,4
czasopiśmie,3
czasowa,9
czasowe,50
czasowego,115
czasowej,125
czasowemu,1
czasowi,2
czasowo,151
czasowy,23
czasowych,12
czasowym,32
czasową,14
czasu,1869
czasy,2
czaszka,1
czci,3
czcionek,2
czcionki,1
czcionką,1
czego,32
czek,9
czekach,1
czekając,3
czekami,2
czekać,1
czeki,7
czekiem,8
czekoladowych,1
czekowe,3
czekowych,1
czekową,1
czeku,41
czeków,5
czeladniczego,2
czeladniczy,1
czeladniczych,2
czeladniczymi,1
czeladnikiem,2
czele,4
czenia,4
czenie,2
czeniowych,2
czeniowym,1
czeniu,2
czepków,1
czerniaka,1
czernicy,1
czerpalnych,3
czerpane,1
czerpać,1
czerpie,2
czerwca,1468
czerwcu,3
czerwiec,4
czerwonce,1
czerwonego,1
czerwonej,1
czerwonka,1
czerwonki,1
czerwono,3
czerwony,2
czerwonych,2
czerwoną,1
czesana,2
czesane,4
czesanej,2
czesankowej,10
czesanych,18
czeskiej,4
czesnego,3
czeństwa,1
czeństwo,1
cześć,2
czn,1
czne,1
cznego,1
cznie,1
cznik,1
cznika,5
cznych,1
czonych,1
czonym,1
czonymi,1
czopuchów,1
czosnek,1
czołgów,1
czterdziestokrotne,1
czterdziestopięciokrotna,1
czterdziestu,12
czterdzieści,1
czterech,57
czterechsetną,2
czterej,6
czternastego,3
czternastodniowy,3
czternastu,31
czternastya,1
czternastym,1
czternastą,1
czternaście,6
cztero,3
czterobrygadowa,1
czterobrygadowej,1
czterocyfrowej,1
czterodniowy,1
czterokrotnego,1
czterokrotnej,1
czterokrotnie,4
czterokrotności,7
czterokrotność,2
czteroletni,5
czteroletnie,1
czteroletniej,2
czteroletnią,6
czteromiesięcznych,1
czteromiesięcznym,1
czteroramienny,1
cztery,41
czterystukrotności,1
czujnikami,1
czuwa,8
czuwają,3
czuwając,1
czuwającą,1
czuwania,1
czuwanie,7
czuwać,2
czwarte,18
czwartego,9
czwartej,15
czwartek,1
czwartorzędowy,1
czwarty,4
czwartych,14
czwartym,19
czwartą,2
czy,546
czych,2
czyj,4
czyja,1
czyje,5
czyjego,2
czyjej,1
czyją,3
czyli,37
czym,383
czymdekl,1
czyn,257
czynach,1
czynami,2
czynem,22
czyni,40
czynie,5
czynienia,1
czynione,1
czynią,1
czyniąc,9
czynić,15
czynił,5
czynna,8
czynne,41
czynnego,49
czynnej,221
czynnie,1
czynnik,7
czynnika,26
czynnikach,2
czynnikami,12
czynniki,54
czynnikiem,7
czynnikom,1
czynników,107
czynności,3835
czynnościach,273
czynnościami,43
czynnościom,30
czynnością,1
czynność,113
czynny,7
czynnych,74
czynnymi,3
czynną,63
czynnści,1
czynom,1
czynsz,45
czynszach,1
czynsze,3
czynszem,2
czynszowa,1
czynszowej,2
czynszowi,2
czynszowych,2
czynszu,117
czynszów,6
czynu,566
czyny,90
czynów,44
czysta,2
czystego,13
czystej,9
czysto,1
czystorasowe,1
czystorasowych,2
czystorasowym,1
czystości,64
czystość,1
czystszego,1
czystszej,6
czystych,6
czystym,1
czyszczenia,17
czyszczenie,12
czyszczeniu,1
czyszczeń,1
czyszczące,2
czyszczących,1
czytania,2
czytanie,2
czytelne,9
czytelnej,1
czytelnictwa,2
czytelnie,6
czytelności,7
czytelność,7
czytelny,16
czytelnych,2
czytelnym,2
czytelną,4
czytnika,1
czące,1
czących,1
cząsteczce,1
cząsteczek,4
cząsteczki,3
cząsteczkowego,1
cząsteczkowej,3
cząsteczkę,1
cząstek,6
cząstkowe,1
cząstkowych,6
czę,1
często,1
częstochowski,2
częstotliwości,61
częstotliwościach,7
częstotliwością,7
częstotliwość,90
częstości,2
częstość,4
częstsze,1
częstszego,1
części,2488
częściach,103
częściami,41
częściej,21
częściom,2
częściowa,7
częściowe,46
częściowego,29
częściowej,37
częściowo,120
częściowy,3
częściowych,14
częściowym,39
częściową,41
częścią,62
część,599
człon,3
członek,168
członka,616
członkach,4
członkami,222
członkiem,288
członkom,189
członkostwa,174
członkostwem,15
członkostwie,4
członkostwo,43
członkow,1
członkowi,56
członkowie,253
członkowska,5
członkowski,4
członkowskich,402
członkowskie,103
członkowskiego,426
członkowskiej,24
członkowskiemu,2
członkowskim,186
członkowskimi,16
członkowską,5
członku,5
członków,1741
członowego,1
członowskich,1
członów,2
człowieka,259
człowiekiem,2
człowiekowi,2
człuchowski,2
córka,2
cą,2
cła,339
cłami,1
cłem,10
cło,66
cłom,1
cłu,1
dB,7
da,18
dachowych,10
dachów,3
dacie,34
daje,69
dają,27
dająca,7
dające,23
dającego,25
dającej,21
dającemu,4
dający,14
dających,15
dającym,2
dającą,1
daktyloskopijne,1
daktyloskopijnego,1
daktyloskopijnym,1
dala,1
dalej,1512
dalekie,1
dalekopisu,1
dalekopisy,3
dalekosiężnym,1
dalekowschodnich,1
dalsza,4
dalsze,122
dalszego,146
dalszej,47
dalszemu,5
dalszy,43
dalszych,67
dalszym,56
dalszymi,1
dalszą,6
damska,5
damskich,3
damskiej,2
dana,32
dane,1665
danego,719
danej,428
danemu,11
dania,2
daniel,1
daniele,4
danieli,6
daniem,1
danin,9
daninami,2
daninowym,3
daniny,5
dany,325
danych,2529
danym,527
danymi,111
daną,39
darczyńca,1
darczyńcy,10
darczyńców,7
darczyńcą,2
darczyńcę,1
darniny,1
darowana,2
darowania,10
darowaniem,3
darowaniu,1
darować,3
darowizn,84
darowizna,4
darowizny,135
darowiznę,10
darowiźnie,2
darowuje,2
dary,21
darów,1
dat,4
data,101
datach,3
datami,1
datków,2
datowanych,1
daty,645
datą,75
datę,618
dawania,3
dawanie,1
dawany,1
dawać,1
dawały,1
dawałyby,1
dawca,5
dawcach,1
dawcami,1
dawce,3
dawcom,1
dawcy,39
dawców,11
dawcą,3
dawcę,5
dawek,40
dawka,6
dawkach,7
dawki,39
dawkowanej,1
dawkowania,6
dawkowanie,10
dawką,1
dawkę,19
dawnego,1
dawnej,3
dawniej,1
dawnych,1
dawnymi,1
dał,2
dało,1
dały,1
dba,3
dbają,3
dbania,3
dbaniu,1
dbać,11
dbałości,1
dbałość,6
de,24
deaktywacji,1
debat,2
debaty,4
decy,1
decybelach,2
decydowania,1
decydować,1
decyduje,70
decydują,6
decydując,1
decydujące,3
decydującego,5
decydujący,7
decydujących,7
decyteksa,48
decyteksów,27
decyzja,308
decyzjach,54
decyzjami,19
decyzje,233
decyzji,3348
decyzjom,2
decyzją,164
decyzję,660
dedykacją,1
dedykowanej,2
defekacyjne,4
defekty,1
deficyt,6
deficytem,1
deficytowe,1
deficytowych,1
deficytu,31
definicja,1
definicje,10
definicji,7
definicją,1
deformacje,1
deg,1
degradacja,2
degradacji,24
degradacją,9
degradację,6
degradującego,1
degresywną,1
degustacji,1
degustację,1
dek,2
dekadowe,3
dekapitalizacja,1
dekarboniza,1
dekarbonizacji,1
dekarskich,2
deklar,1
deklaracja,24
deklaracjach,15
deklaracje,49
deklaracji,316
deklaracją,16
deklarację,65
deklaro,1
deklarow,3
deklarowana,5
deklarowane,23
deklarowanego,6
deklarowanej,21
deklarowani,2
deklarowania,6
deklarowanie,4
deklarowaniu,1
deklarowany,6
deklarowanych,6
deklarowanym,3
deklarowaną,3
deklaruje,4
deklarującą,2
deklinacji,6
dekoracji,4
dekoracyjne,1
dekoracyjnych,2
dekorowane,1
dekrecie,14
dekret,10
dekretacja,1
dekretem,2
dekretu,17
dekretów,1
dekstroza,1
dekstryn,4
del,1
delegaci,12
delegacie,1
delegacji,17
delegat,4
delegata,8
delegatami,10
delegatem,4
delegatowi,1
delegatur,24
delegatura,1
delegaturach,2
delegaturami,3
delegaturom,1
delegatury,46
delegaturze,4
delegaturą,1
delegatów,42
delegowana,2
delegowane,11
delegowanego,13
delegowanej,2
delegowanemu,13
delegowani,8
delegowania,76
delegowanie,19
delegowaniem,4
delegowaniu,1
delegowany,26
delegowanych,28
delegowanym,8
delegowanymi,2
delegować,39
delegował,2
delegowało,2
deleguje,6
delegują,4
delegujące,1
delegującego,2
delegującą,1
delta,3
demarkacyjnymi,1
demetylomorfina,1
demografia,1
demograficzne,1
demograficznej,2
demograficznych,3
demograficzną,2
demokracji,3
demokratycznego,2
demokratycznie,1
demokratycznych,1
demokratycznymi,1
demonstracje,1
demonstracji,1
demonstracyjnie,1
demonstracyjnych,1
demontaż,8
demontażu,9
demoralizacji,14
demoralizacją,1
den,2
denitracyjne,5
deno,1
denodimo,2
denodimoc,1
denodimonajmniej,1
denominacji,4
dentysta,10
dentystom,1
dentysty,51
dentystycznej,2
dentystycznych,5
dentystów,3
dentystę,8
dentyści,1
dentyście,1
denuncjowały,1
deoksymorfina,1
deontologii,2
departamencie,8
departament,1
departamentem,2
departamentu,35
departamenty,4
departamentów,6
depesz,1
deponent,2
deponenta,5
deponentem,3
deponentom,4
deponentowi,6
deponentów,11
deponowane,2
deponowanie,1
deponowanych,2
deponować,2
deportacji,2
deportowanej,1
deportowanym,6
depozycie,24
depozyt,27
depozytach,4
depozytami,4
depozytariusz,9
depozytariusza,35
depozytariuszem,6
depozytariuszowi,2
depozytem,1
depozytowa,2
depozytowe,13
depozytowego,8
depozytowej,21
depozytowy,3
depozytowych,18
depozytowym,4
depozytowymi,3
depozytową,2
depozytu,140
depozyty,2
depozytów,29
depresji,1
depresję,1
depresyjne,2
deputatu,8
deputaty,9
der,2
deratyzacji,4
deratyzację,2
dermatologa,1
derywacie,2
derywat,2
derywatach,2
derywatami,4
derywatu,2
derywatów,34
des,2
desek,1
deskowań,1
destabilizacji,3
destabilizacją,1
destylacji,15
destylat,5
destylatu,5
destylatów,1
destylowana,1
destylowane,1
destyluje,3
desygnowania,1
desygnowany,2
desygnowanych,1
desykantów,1
deszczowej,2
deszczowni,2
deszczownianych,1
deszczownie,1
detal,1
detali,1
detaliczna,4
detaliczne,4
detalicznego,43
detalicznej,137
detalicznemu,1
detaliczny,26
detalicznych,8
detalicznym,6
detalicznymi,1
detaliczną,24
detektyw,4
detektywa,14
detektywie,1
detektywistyczne,5
detektywistycznej,1
detektywistycznych,22
detektywistycznymi,1
detektywowi,2
detektywów,7
detergentów,2
determinowanych,3
detoksykacji,2
detoksykację,2
detonację,2
dewaluacja,1
dewastacji,2
dewastacją,3
deweloper,4
dewelopera,1
deweloperskich,1
deweloperskie,2
deweloperskiego,1
deweloperskiej,2
dewiz,3
dewizach,3
dewizami,1
dewizowa,4
dewizowe,59
dewizowego,115
dewizowej,23
dewizowemu,1
dewizowy,14
dewizowych,73
dewizowym,26
dewizowymi,5
dewizową,13
dewizy,4
dezercji,4
dezynfekcja,2
dezynfekcji,10
dezynfekcję,2
dezynfekcyjne,2
dezynfekcyjnego,2
dezynfekcyjny,1
dezynfekcyjnych,3
dezynfekcyjnym,1
dezynfekcyjnymi,1
dezynfekujących,1
dezynsekcji,3
di,3
diacetoksy,1
diacetylomorfina,1
diagnos,1
diagnosta,12
diagnostami,3
diagnosty,20
diagnostyce,7
diagnostyczna,3
diagnostyczne,17
diagnostycznego,8
diagnostycznej,1
diagnostyczno,27
diagnostycznokonsultacyjnych,1
diagnostycznokonsultacyjnymi,2
diagnostycznych,50
diagnostycznym,7
diagnostyka,1
diagnostyki,79
diagnostyką,1
diagnostykę,1
diagnostów,46
diagnostę,16
diagnozie,1
diagnozowania,14
diagnozowanie,1
diagnozy,7
diagnozą,1
diagności,4
diagnoście,6
diakonatu,1
diakonatów,4
diakoni,1
diakonów,1
dializy,1
dialogową,1
dialogu,55
dialogów,1
diapozytywy,1
diariuszu,1
diatomitowe,1
diazotypii,3
dibenzo,10
dibenzofuranu,2
dichloro,3
didehydro,8
diecezjalna,1
diecezjalne,1
diecezjalny,1
diecezje,4
diecezji,15
diecie,1
dielektryki,1
diet,49
dieta,8
dietetyczna,2
dietetyczne,3
dietetyczny,1
dietetycznych,3
dietetycznymi,1
diety,63
dietyloamid,1
dietyloamino,1
dietyloaminoetylo,2
dietylotryptamina,1
dietę,3
difenyle,3
difenylo,18
difenylobutan,1
difenyloheptan,4
difenylometan,1
difenylooctowego,1
difenylopropylo,5
difficile,1
difluoroetan,1
digitalizację,1
dihydro,2
dihydrodeoksymorfina,1
dihydrokodeinon,1
dihydrokodeinonu,1
dihydroksy,1
dihydromorfina,1
dihydromorfinon,1
dim,1
dimetoksy,10
dimetoksyamfetamina,1
dimetylo,7
dimetyloamino,14
dimetyloaminoetylo,2
dimetyloaminoetylowy,1
dimetylofenetyloamina,2
dimetyloheksylo,1
dimetyloheptylo,2
dimetylomorfinan,1
dimetylononylo,1
dimetylooktylo,1
dimetylotryptamina,1
dimoczni,1
dimocznik,4
dimocznika,3
dimocznina,1
dinikotynoilomorfina,1
dinitrobenzen,1
dioksyn,2
dioksyny,3
diol,4
diolu,1
diphtheriae,1
disease,21
distemper,1
diwodorofosforan,1
dla,7727
dlaczego,6
dlatego,4
dliwości,1
dna,27
dnego,3
dni,3758
dnia,17937
dniach,66
dniami,22
dnie,5
dniem,3457
dnik,1
dniom,7
dniowe,1
dniowego,2
dniowi,5
dniowy,4
dniowych,1
dniowym,1
dniu,1701
dniówek,7
do,57269
doaromatyzować,1
doba,1
dobie,11
doborem,1
doboru,24
doborze,3
dobowa,1
dobowe,1
dobowego,33
dobowej,11
dobowemu,1
dobowy,22
dobowych,1
dobowym,9
dobową,2
dobra,90
dobrach,5
dobrami,2
dobranej,1
dobre,7
dobrego,20
dobrej,72
dobrem,18
dobro,78
dobrobytu,1
dobroczynne,1
dobroczynności,2
dobroczynny,1
dobrodziejstwem,1
dobrom,3
dobrostanu,3
dobrowoln,8
dobrowolne,50
dobrowolnego,22
dobrowolnej,4
dobrowolnie,74
dobrowolności,10
dobrowolny,2
dobrowolnych,7
dobrowolnym,6
dobrowolną,1
dobru,7
dobry,2
dobrych,2
dobrym,4
dobrymi,13
dobrze,5
dobrą,21
doby,18
dobór,7
dobę,86
docelowa,2
docelowe,6
docelowego,15
docelowej,6
docelowo,1
docelowy,4
docelowych,15
docelowym,6
docelową,3
docenta,1
dochodach,87
dochodami,27
dochodem,11
dochodom,1
dochodowe,7
dochodowego,348
dochodowej,8
dochodowemu,3
dochodowi,4
dochodowości,2
dochodowy,124
dochodowych,3
dochodowym,441
dochodowymi,1
dochodową,1
dochodu,479
dochody,370
dochodzenia,274
dochodzenie,44
dochodzeniem,9
dochodzeniowego,1
dochodzeniowo,10
dochodzeniowych,1
dochodzeniowym,2
dochodzeniu,17
dochodzeń,8
dochodzi,16
dochodzie,16
dochodzić,44
dochodzona,4
dochodzone,22
dochodzonego,3
dochodzonej,11
dochodzonych,11
dochodzoną,3
dochodząc,1
dochodów,607
dochowam,3
dochowanie,3
dochowany,1
dochować,16
dochowywać,7
dochód,399
docieplenie,1
dociepleniu,1
doda,1
dodaje,8423
dodając,2
dodana,4
dodane,10
dodanego,2
dodanej,6
dodania,1
dodanie,14
dodaniem,26
dodaniu,1
dodano,3
dodany,3
dodanych,4
dodanym,3
dodatek,194
dodatkach,59
dodatkami,84
dodatki,132
dodatkiem,35
dodatkowa,34
dodatkowe,276
dodatkowego,146
dodatkowej,138
dodatkowemu,5
dodatkowo,126
dodatkowy,48
dodatkowych,237
dodatkowym,27
dodatkowymi,15
dodatkową,58
dodatku,313
dodatkuco,1
dodatków,277
dodatni,10
dodatnia,31
dodatnich,15
dodatnie,5
dodatniego,2
dodatniej,9
dodatnimi,3
dodatnio,1
dodatnią,1
dodawana,6
dodawane,4
dodawanego,1
dodawania,5
dodawanie,3
dodawaniu,2
dodawany,4
dodawanych,4
dodawanym,1
dodawać,3
dodać,31
dofinan,1
dofinansowane,9
dofinansowania,48
dofinansowanie,158
dofinansowaniem,4
dofinansowaniu,3
dofinansowanych,1
dofinansować,4
dofinansowały,1
dofinansowań,1
dofinansowywana,1
dofinansowywane,11
dofinansowywania,6
dofinansowywanie,13
dofinansowywaniu,1
dofinansowywanych,4
dofinansowywać,2
doglebowo,1
dogodny,3
dogodnych,1
dojazd,5
dojazdowe,5
dojazdowych,6
dojazdowymi,3
dojazdu,36
dojazdy,3
dojazdów,6
dojdzie,16
dojelitowego,2
dojenie,1
dojeżdża,4
dojrzałe,1
dojrzałego,1
dojrzałości,23
dojrzałość,2
dojrzewające,1
dojrzewania,1
dojścia,6
dojść,7
dokach,3
dokapitalizowania,1
dokarmianie,1
dokarmiać,1
doki,2
doko,1
dokona,120
dokonają,23
dokonali,13
dokonana,105
dokonane,326
dokonanego,84
dokonanej,59
dokonanemu,2
dokonania,613
dokonanie,445
dokonaniem,54
dokonaniu,201
dokonano,140
dokonany,44
dokonanych,206
dokonanym,20
dokonanymi,3
dokonaną,31
dokonać,246
dokonał,115
dokonała,32
dokonało,1
dokonały,12
dokonuje,1153
dokonują,163
dokonując,48
dokonująca,11
dokonujące,20
dokonującego,39
dokonującej,18
dokonującemu,6
dokonujący,80
dokonujących,34
dokonującym,12
dokonującą,8
dokonywa,1
dokonywali,5
dokonywana,81
dokonywane,273
dokonywanego,24
dokonywanej,31
dokonywania,470
dokonywanie,142
dokonywaniem,13
dokonywaniu,63
dokonywany,56
dokonywanych,131
dokonywanym,7
dokonywanymi,1
dokonywaną,7
dokonywać,156
dokonywał,8
dokonywała,1
dokonywały,2
dokończenia,1
dokończenie,4
dokończone,2
dokończyć,1
dokształcające,3
dokształcającego,6
dokształcający,1
dokształcających,4
dokształcającym,1
dokształcania,15
dokształcanie,3
doktor,3
doktora,39
doktoranckich,26
doktoranckie,4
doktoranta,1
doktorem,1
doktorski,2
doktorskich,6
doktorskie,2
doktorskiego,5
doktorskiej,7
doktorskim,2
doktorów,1
doktrynalnych,2
doktrynie,1
doktryną,1
doktrynę,1
dokumencie,93
dokument,389
dokumentach,131
dokumentacja,31
dokumentacjach,1
dokumentacje,5
dokumentacji,537
dokumentacją,45
dokumentację,169
dokumentacyjne,5
dokumentacyjnego,3
dokumentacyjnej,1
dokumentacyjnych,3
dokumentacyjnymi,2
dokumentalnego,2
dokumentalny,1
dokumentalnych,1
dokumentami,94
dokumentem,57
dokumentom,46
dokumentowane,4
dokumentowania,165
dokumentowanie,6
dokumentowaniem,2
dokumentowaniu,3
dokumentować,4
dokumentowej,3
dokumentu,655
dokumentuje,8
dokumentują,2
dokumentująca,1
dokumentujące,2
dokumentującej,1
dokumentujących,10
dokumentującymi,1
dokumentującą,2
dokumentw,1
dokumenty,775
dokumentów,1389
dokwaszanie,1
doków,5
dokąd,1
dokłada,1
dokładna,1
dokładne,22
dokładnego,2
dokładnej,3
dokładnie,12
dokładniejsze,1
dokładniejszego,1
dokładniejszej,2
dokładności,5
dokładnością,23
dokładność,3
dokładny,10
dokładnych,7
dokładnym,1
dokładnymi,1
dokładną,2
dolarach,2
dolarów,10
dole,1
dolegliwości,3
dolegliwościami,1
dolegliwość,3
dolegliwą,1
dolicza,26
doliczając,2
doliczane,6
doliczany,1
doliczenia,1
doliczenie,10
doliczeniem,1
doliczone,2
doliczony,3
doliczoną,1
doliczyć,3
dolin,7
doliny,3
dolinę,1
dolistnego,1
dolistnie,1
dolna,1
dolne,3
dolnego,2
dolnej,9
dolnośląskie,1
dolnośląskiego,8
dolnośląskim,1
dolny,2
dolnych,6
dolnym,3
dolną,6
dolomit,5
dolomitowa,1
dolomitu,4
dom,150
domach,51
domaga,6
domagania,1
domagać,30
domagał,1
domami,2
domem,12
domesticus,4
domicylowego,7
domicylowemu,1
domicylowy,3
domicylowym,1
domieszek,2
domieszki,5
dominacji,15
dominująca,42
dominujące,6
dominującego,17
dominującej,103
dominującemu,1
dominujący,28
dominujących,6
dominującym,17
dominującymi,5
dominującą,53
domkach,1
domki,6
domków,2
domniemana,1
domniemanej,1
domniemania,6
domniemanie,7
domniemaniem,1
domniemywa,14
domofon,1
domofonów,1
domom,4
domowa,2
domowe,38
domowego,128
domowej,12
domowemu,6
domowi,5
domownicy,2
domownik,7
domownika,7
domownikami,2
domownikowi,2
domowników,9
domowy,1
domowych,58
domowym,77
domowymi,1
domu,453
domy,78
domyślną,2
